index,num,title,text,catalogue_id,key,needs_revision
1260,1328,Orologio di rame dorato con cassa in squame di pesce (galuchat) (Epoca Luigi XV).,1328. Orologio di rame dorato con cassa in squame di pesce (galuchat) (Epoca Luigi XV).,BO0624_4466,BO0624_4466||1328||1328. Orologio di rame dorato con cassa in squame di pesce (galuchat) (Epoca Luigi XV).,False
1261,102,g. smalto su rame - Kitratto - firmato Mussard,102g. smalto su rame - Kitratto - firmato Mussard,BO0624_4466,BO0624_4466||102||102g. smalto su rame - Kitratto - firmato Mussard,False
1262,1330,Ventaglio di pergamena e manico di osso.,1330. Ventaglio di pergamena e manico di osso.,BO0624_4466,BO0624_4466||1330||1330. Ventaglio di pergamena e manico di osso.,False
1263,1,oo1. Miniatura sopra avorio - Kitratto di Ferdinando I borbone,1oo1. Miniatura sopra avorio - Kitratto di Ferdinando I borbone,BO0624_4466,BO0624_4466||1||1oo1. Miniatura sopra avorio - Kitratto di Ferdinando I borbone,False
1264,1332,Ventagho di avorio miniato.,1332. Ventagho di avorio miniato.,BO0624_4466,BO0624_4466||1332||1332. Ventagho di avorio miniato.,False
1265,1000,"scatola in porcellana (Chantuy a due aperture, montata in argento - Decorazione a fori","1000. scatola in porcellana (Chantuy a due aperture, montata in argento - Decorazione a fori",BO0624_4466,"BO0624_4466||1000||1000. scatola in porcellana (Chantuy a due aperture, montata in argento - Decorazione a fori",False
1266,1334,Miniatura sopra avorio in astuccio — Venere che esce dalle onde,"1334. Miniatura sopra avorio in astuccio — Venere che esce dalle onde

(firmato Escomara).",BO0624_4466,"BO0624_4466||1334||1334. Miniatura sopra avorio in astuccio — Venere che esce dalle onde

(firmato Escomara).",False
1267,1335,Miniatura sopra avorio - Ritratto di donna,1335. Miniatura sopra avorio - Ritratto di donna,BO0624_4466,BO0624_4466||1335||1335. Miniatura sopra avorio - Ritratto di donna,False
1268,1336,Tabacchiera con miniatura - Kitratto di Ferdinando Iv Borbone,1336. Tabacchiera con miniatura - Kitratto di Ferdinando Iv Borbone,BO0624_4466,BO0624_4466||1336||1336. Tabacchiera con miniatura - Kitratto di Ferdinando Iv Borbone,False
1269,1337,Ventaglio di pergamena e manica di avorio.,1337. Ventaglio di pergamena e manica di avorio.,BO0624_4466,BO0624_4466||1337||1337. Ventaglio di pergamena e manica di avorio.,False
1270,1338,Anello in argento con stras e pietra verde,1338. Anello in argento con stras e pietra verde,BO0624_4466,BO0624_4466||1338||1338. Anello in argento con stras e pietra verde,False
1271,1229,Châtelaine in rame dorato con smalti,1229. Châtelaine in rame dorato con smalti,BO0624_4466,BO0624_4466||1229||1229. Châtelaine in rame dorato con smalti,False
1272,1340,Tre chiavi di metallo dorato.,1340. Tre chiavi di metallo dorato.,BO0624_4466,BO0624_4466||1340||1340. Tre chiavi di metallo dorato.,False
1273,1341,"Piccola croce in argento, stras e pietre in colore.","1341. Piccola croce in argento, stras e pietre in colore.",BO0624_4466,"BO0624_4466||1341||1341. Piccola croce in argento, stras e pietre in colore.",False
1274,1342,Lotto di quattro bottoni di stras.,1342. Lotto di quattro bottoni di stras.,BO0624_4466,BO0624_4466||1342||1342. Lotto di quattro bottoni di stras.,False
1275,1343,Tabacchiera smaltata con paesaggi,1343. Tabacchiera smaltata con paesaggi,BO0624_4466,BO0624_4466||1343||1343. Tabacchiera smaltata con paesaggi,False
1276,1044,labacchiera quadrata con nori a smalto.,1044. labacchiera quadrata con nori a smalto.,BO0624_4466,BO0624_4466||1044||1044. labacchiera quadrata con nori a smalto.,False
1277,1345,Piccola tabacchiera con sorgetto di marma. smalto veneziano.,1345. Piccola tabacchiera con sorgetto di marma. smalto veneziano.,BO0624_4466,BO0624_4466||1345||1345. Piccola tabacchiera con sorgetto di marma. smalto veneziano.,False
1278,1346,Pettine di tartaruga montato in argento e stras,1346. Pettine di tartaruga montato in argento e stras,BO0624_4466,BO0624_4466||1346||1346. Pettine di tartaruga montato in argento e stras,False
1279,1041,labaceniera di porcellana con stemma pagare.,1041. labaceniera di porcellana con stemma pagare.,BO0624_4466,BO0624_4466||1041||1041. labaceniera di porcellana con stemma pagare.,False
1280,1348,"Tabacchiera di smalto. forma centinata, montata in argento","1348. Tabacchiera di smalto. forma centinata, montata in argento",BO0624_4466,"BO0624_4466||1348||1348. Tabacchiera di smalto. forma centinata, montata in argento",False
1281,1349,Motto di due fibbie in stras e smalto,1349. Motto di due fibbie in stras e smalto,BO0624_4466,BO0624_4466||1349||1349. Motto di due fibbie in stras e smalto,False
1282,1350,Cornicetta ovale in acciaio con figurine scolpite sopra avorio.,1350. Cornicetta ovale in acciaio con figurine scolpite sopra avorio.,BO0624_4466,BO0624_4466||1350||1350. Cornicetta ovale in acciaio con figurine scolpite sopra avorio.,False
1283,1351,Châtelaine di rame dorato con turchese (Epoca Direttorio),1351. Châtelaine di rame dorato con turchese (Epoca Direttorio),BO0624_4466,BO0624_4466||1351||1351. Châtelaine di rame dorato con turchese (Epoca Direttorio),False
1284,1352,Anello in oro con stras montau in argento.,1352. Anello in oro con stras montau in argento.,BO0624_4466,BO0624_4466||1352||1352. Anello in oro con stras montau in argento.,False
1285,1353,"Anello a spoletta in argento, con diamantini e smalto nel centro","1353. Anello a spoletta in argento, con diamantini e smalto nel centro",BO0624_4466,"BO0624_4466||1353||1353. Anello a spoletta in argento, con diamantini e smalto nel centro",False
1286,1354,Piccolo smalto sopra rame - Ritratto di donna,1354. Piccolo smalto sopra rame - Ritratto di donna,BO0624_4466,BO0624_4466||1354||1354. Piccolo smalto sopra rame - Ritratto di donna,False
1287,1355,Piccolo ventaglio in osso traforato.,1355. Piccolo ventaglio in osso traforato.,BO0624_4466,BO0624_4466||1355||1355. Piccolo ventaglio in osso traforato.,False
1288,1356,"Piccola anfora in diaspro sanguigno, con montatura in argento","1356. Piccola anfora in diaspro sanguigno, con montatura in argento",BO0624_4466,"BO0624_4466||1356||1356. Piccola anfora in diaspro sanguigno, con montatura in argento",False
1289,180,% Pergamena (per ventaglio) miniata con fiori ed uccelli,180% Pergamena (per ventaglio) miniata con fiori ed uccelli,BO0624_4466,BO0624_4466||180||180% Pergamena (per ventaglio) miniata con fiori ed uccelli,False
1290,1358,Miniatura sopra avorio - Ritratto di uomo (Direttorio).,1358. Miniatura sopra avorio - Ritratto di uomo (Direttorio).,BO0624_4466,BO0624_4466||1358||1358. Miniatura sopra avorio - Ritratto di uomo (Direttorio).,False
1291,1359,Mimiatura sopra avorio — Maria Teresa Borbone,1359. Mimiatura sopra avorio — Maria Teresa Borbone,BO0624_4466,BO0624_4466||1359||1359. Mimiatura sopra avorio — Maria Teresa Borbone,False
1292,1360,Scatolo con cinque pezzi in rame dorato - Servizio per tavola.,1360. Scatolo con cinque pezzi in rame dorato - Servizio per tavola.,BO0624_4466,BO0624_4466||1360||1360. Scatolo con cinque pezzi in rame dorato - Servizio per tavola.,False
1293,1361,Ventotto bottoni grandi e sedici piccoli con stras (Luigi XVI).,1361. Ventotto bottoni grandi e sedici piccoli con stras (Luigi XVI).,BO0624_4466,BO0624_4466||1361||1361. Ventotto bottoni grandi e sedici piccoli con stras (Luigi XVI).,False
1294,1362,Paio di fibbie in argento con stras.,1362. Paio di fibbie in argento con stras.,BO0624_4466,BO0624_4466||1362||1362. Paio di fibbie in argento con stras.,False
1295,1363,Uno smaltino - Figura di donna.,1363. Uno smaltino - Figura di donna.,BO0624_4466,BO0624_4466||1363||1363. Uno smaltino - Figura di donna.,False
1296,1364,Astuccio in Boul.,1364. Astuccio in Boul.,BO0624_4466,BO0624_4466||1364||1364. Astuccio in Boul.,False
1297,1365,Pergamena miniata (per ventaglio) Piazza di S. Pietro.,1365. Pergamena miniata (per ventaglio) Piazza di S. Pietro.,BO0624_4466,BO0624_4466||1365||1365. Pergamena miniata (per ventaglio) Piazza di S. Pietro.,False
1298,1366,Scatola con paesaggi in porcellana (Sassonia).,1366. Scatola con paesaggi in porcellana (Sassonia).,BO0624_4466,BO0624_4466||1366||1366. Scatola con paesaggi in porcellana (Sassonia).,False
1299,1367,Lotto di quattro cornicette in argento e stras.,1367. Lotto di quattro cornicette in argento e stras.,BO0624_4466,BO0624_4466||1367||1367. Lotto di quattro cornicette in argento e stras.,False
1300,1368,Ciondolo in argento e stras.,1368. Ciondolo in argento e stras.,BO0624_4466,BO0624_4466||1368||1368. Ciondolo in argento e stras.,False
1301,1369,Un putto in corallo.,1369. Un putto in corallo.,BO0624_4466,BO0624_4466||1369||1369. Un putto in corallo.,False
1302,1370,Occhialetto in rame dorato per ciondolo.,1370. Occhialetto in rame dorato per ciondolo.,BO0624_4466,BO0624_4466||1370||1370. Occhialetto in rame dorato per ciondolo.,False
1303,1371,Châtelaine a tre smaltini figura di donna con cornicetta in gergoni (Epoca Luigi XV).,1371. Châtelaine a tre smaltini figura di donna con cornicetta in gergoni (Epoca Luigi XV).,BO0624_4466,BO0624_4466||1371||1371. Châtelaine a tre smaltini figura di donna con cornicetta in gergoni (Epoca Luigi XV).,False
1304,1372,"Miniatura su l' avorio - Venere carezzata da un Amorino mentre un altro le offre delle rose — Lavoro francese ( Epoca Luigi XVI), diam. 0.10.","1372. Miniatura su l' avorio - Venere carezzata da un Amorino mentre un altro le offre delle rose — Lavoro francese ( Epoca Luigi XVI), diam. 0.10.",BO0624_4466,"BO0624_4466||1372||1372. Miniatura su l' avorio - Venere carezzata da un Amorino mentre un altro le offre delle rose — Lavoro francese ( Epoca Luigi XVI), diam. 0.10.",False
1305,1373,"Pomo di bastone, putto con ornati, in porcellana bianca (Capodimonte).","1373. Pomo di bastone, putto con ornati, in porcellana bianca (Capodimonte).",BO0624_4466,"BO0624_4466||1373||1373. Pomo di bastone, putto con ornati, in porcellana bianca (Capodimonte).",False
1306,1374,Pergamena in cornice nera rappresentante allegoria - Ferdinando IV Borbone sotto spoglie di S. Michele Arcangelo abbatte la repubblica francese - firmata Sac. Litterio Battaglia.,1374. Pergamena in cornice nera rappresentante allegoria - Ferdinando IV Borbone sotto spoglie di S. Michele Arcangelo abbatte la repubblica francese - firmata Sac. Litterio Battaglia.,BO0624_4466,BO0624_4466||1374||1374. Pergamena in cornice nera rappresentante allegoria - Ferdinando IV Borbone sotto spoglie di S. Michele Arcangelo abbatte la repubblica francese - firmata Sac. Litterio Battaglia.,False
1307,1375,Scatola in agata gialla montata di argento.,1375. Scatola in agata gialla montata di argento.,BO0624_4466,BO0624_4466||1375||1375. Scatola in agata gialla montata di argento.,False
1308,1376,Scatola ottagonale in agata scura.,1376. Scatola ottagonale in agata scura.,BO0624_4466,BO0624_4466||1376||1376. Scatola ottagonale in agata scura.,False
1309,1377,Scatola in agata di Sicilia montata in rame dorato.,1377. Scatola in agata di Sicilia montata in rame dorato.,BO0624_4466,BO0624_4466||1377||1377. Scatola in agata di Sicilia montata in rame dorato.,False
1310,1378,Due piccoli bottoni di stras montati in argento.,1378. Due piccoli bottoni di stras montati in argento.,BO0624_4466,BO0624_4466||1378||1378. Due piccoli bottoni di stras montati in argento.,False
1311,1379,Collana di stras montati in argento.,1379. Collana di stras montati in argento.,BO0624_4466,BO0624_4466||1379||1379. Collana di stras montati in argento.,False
1312,1380,Suggello in avorio montato in argento.,1380. Suggello in avorio montato in argento.,BO0624_4466,BO0624_4466||1380||1380. Suggello in avorio montato in argento.,False
1313,1381,"Collana, spillo e due orecchini in ambra ghiacciata.","1381. Collana, spillo e due orecchini in ambra ghiacciata.",BO0624_4466,"BO0624_4466||1381||1381. Collana, spillo e due orecchini in ambra ghiacciata.",False
1314,1382,Due fibbie di stras montati in argento.,1382. Due fibbie di stras montati in argento.,BO0624_4466,BO0624_4466||1382||1382. Due fibbie di stras montati in argento.,False
1315,1383,Châtelaine con tre smaltini e gergoni (Epoca Luigi XV).,1383. Châtelaine con tre smaltini e gergoni (Epoca Luigi XV).,BO0624_4466,BO0624_4466||1383||1383. Châtelaine con tre smaltini e gergoni (Epoca Luigi XV).,False
1316,1384,Porta odori di porcellana colorata montata in argento.,1384. Porta odori di porcellana colorata montata in argento.,BO0624_4466,BO0624_4466||1384||1384. Porta odori di porcellana colorata montata in argento.,False
1317,1385,Miniatura sopra avorio - Ritratto di Ferdinando IV Borbone.,1385. Miniatura sopra avorio - Ritratto di Ferdinando IV Borbone.,BO0624_4466,BO0624_4466||1385||1385. Miniatura sopra avorio - Ritratto di Ferdinando IV Borbone.,False
1318,1386,Scatola con ventitre bottoni grandi e venti piccoli di stras.,1386. Scatola con ventitre bottoni grandi e venti piccoli di stras.,BO0624_4466,BO0624_4466||1386||1386. Scatola con ventitre bottoni grandi e venti piccoli di stras.,False
1319,1387,"Tabacchiera rotonda, smaltata con paesaggi.","1387. Tabacchiera rotonda, smaltata con paesaggi.",BO0624_4466,"BO0624_4466||1387||1387. Tabacchiera rotonda, smaltata con paesaggi.",False
1320,1388,Miniatura sull'avorio - Ninfa condotta all'Imene da giovine guerriero ed Amorini-Lavoro francese (Epoca Luigi XVI).,1388. Miniatura sull'avorio - Ninfa condotta all'Imene da giovine guerriero ed Amorini-Lavoro francese (Epoca Luigi XVI).,BO0624_4466,BO0624_4466||1388||1388. Miniatura sull'avorio - Ninfa condotta all'Imene da giovine guerriero ed Amorini-Lavoro francese (Epoca Luigi XVI).,False
1321,1389,"Tabacchiera rotonda, smaltata con paesaggi.","1389. Tabacchiera rotonda, smaltata con paesaggi.",BO0624_4466,"BO0624_4466||1389||1389. Tabacchiera rotonda, smaltata con paesaggi.",False
1322,1390,Quattro bottoni stras e vetro bleu.,1390. Quattro bottoni stras e vetro bleu.,BO0624_4466,BO0624_4466||1390||1390. Quattro bottoni stras e vetro bleu.,False
1323,1391,Collana a piccoli fregi in argento e stras.,1391. Collana a piccoli fregi in argento e stras.,BO0624_4466,BO0624_4466||1391||1391. Collana a piccoli fregi in argento e stras.,False
1324,1392,Spillo da donna in argento e pietre.,1392. Spillo da donna in argento e pietre.,BO0624_4466,BO0624_4466||1392||1392. Spillo da donna in argento e pietre.,False
1325,1393,Puttino scolpito in corallo.,1393. Puttino scolpito in corallo.,BO0624_4466,BO0624_4466||1393||1393. Puttino scolpito in corallo.,False
1326,1394,Due fibbie in argento con stras.,1394. Due fibbie in argento con stras.,BO0624_4466,BO0624_4466||1394||1394. Due fibbie in argento con stras.,False
1327,1395,Châtelaine con stras montati in argento (Epoca Luigi XVI).,1395. Châtelaine con stras montati in argento (Epoca Luigi XVI).,BO0624_4466,BO0624_4466||1395||1395. Châtelaine con stras montati in argento (Epoca Luigi XVI).,False
1328,1396,Astuccio da lavoro. Tartaruga con intarsiatura in argento.,1396. Astuccio da lavoro. Tartaruga con intarsiatura in argento.,BO0624_4466,BO0624_4466||1396||1396. Astuccio da lavoro. Tartaruga con intarsiatura in argento.,False
1329,1397,Miniatura sopra avorio - Il tempio della Concordia.,1397. Miniatura sopra avorio - Il tempio della Concordia.,BO0624_4466,BO0624_4466||1397||1397. Miniatura sopra avorio - Il tempio della Concordia.,False
1330,1398,Miniatura sopra pergamena - La Natività - posta in cornice.,1398. Miniatura sopra pergamena - La Natività - posta in cornice.,BO0624_4466,BO0624_4466||1398||1398. Miniatura sopra pergamena - La Natività - posta in cornice.,False
1331,1399,Miniatura sopra avorio - Ritratto di uomo-in cornice di rame dorato.,1399. Miniatura sopra avorio - Ritratto di uomo-in cornice di rame dorato.,BO0624_4466,BO0624_4466||1399||1399. Miniatura sopra avorio - Ritratto di uomo-in cornice di rame dorato.,False
1332,1400,"Due manichi di coltello, porcellana colorata (Real Fabbrica).","1400. Due manichi di coltello, porcellana colorata (Real Fabbrica).",BO0624_4466,"BO0624_4466||1400||1400. Due manichi di coltello, porcellana colorata (Real Fabbrica).",False
1333,1401,Due fibbie in stras montati in argento.,1401. Due fibbie in stras montati in argento.,BO0624_4466,BO0624_4466||1401||1401. Due fibbie in stras montati in argento.,False
1334,1402,Paio orecchini montati in oro con stras a mandorle.,1402. Paio orecchini montati in oro con stras a mandorle.,BO0624_4466,BO0624_4466||1402||1402. Paio orecchini montati in oro con stras a mandorle.,False
1335,1403,Cinque pezzi di biscuit (Wodgwood).,1403. Cinque pezzi di biscuit (Wodgwood).,BO0624_4466,BO0624_4466||1403||1403. Cinque pezzi di biscuit (Wodgwood).,False
1336,1404,Cinque piccoli bottoni in stras.,1404. Cinque piccoli bottoni in stras.,BO0624_4466,BO0624_4466||1404||1404. Cinque piccoli bottoni in stras.,False
1337,1405,Due piccoli pettini di argento con stras.,1405. Due piccoli pettini di argento con stras.,BO0624_4466,BO0624_4466||1405||1405. Due piccoli pettini di argento con stras.,False
