catalogue_id,index,num,title,text,line_start
BO0624_4466,1090,1160,Smalto - Ritratto di donna (Epoca Luigi XV).,1160. Smalto - Ritratto di donna (Epoca Luigi XV).,1401
BO0624_4466,1091,1161,"Miniatura, sopra avorio, di più figure (Lavoro fiammingo) XVIII","1161. Miniatura, sopra avorio, di più figure (Lavoro fiammingo) XVIII

secolo.",1403
BO0624_4466,1092,1162,Miniatura sopra avorio - Ritratto di donna - (Direttorio).,1162. Miniatura sopra avorio - Ritratto di donna - (Direttorio).,1407
BO0624_4466,1093,1163,Miniatura sopra avorio - Ritratto di uomo - (Impero).,1163. Miniatura sopra avorio - Ritratto di uomo - (Impero).,1409
BO0624_4466,1094,1164,"Astuccio, per oggetti da lavoro, in venturina montata in argento.","1164. Astuccio, per oggetti da lavoro, in venturina montata in argento.",1411
BO0624_4466,1095,1165,Pomo di bastone. Porcellana colorata Bleu voi (Sèvres).,1165. Pomo di bastone. Porcellana colorata Bleu voi (Sèvres).,1413
BO0624_4466,1096,1166,"Pajo orecchini, stras montati in oro.","1166. Pajo orecchini, stras montati in oro.",1415
BO0624_4466,1097,1167,Due fibbie di stras montati in argento.,1167. Due fibbie di stras montati in argento.,1417
BO0624_4466,1098,1168,Due placchette in biscuit (Epoca Luigi XVI).,1168. Due placchette in biscuit (Epoca Luigi XVI).,1419
BO0624_4466,1099,1169,Mezza luna in stras e smalto bleu.,1169. Mezza luna in stras e smalto bleu.,1420
BO0624_4466,1100,1170,Lotto di otto pezzi in stras montati in argento.,1170. Lotto di otto pezzi in stras montati in argento.,1422
BO0624_4466,1101,1171,Tabacchiera senza coverchio smalto bleu (Venezia).,1171. Tabacchiera senza coverchio smalto bleu (Venezia).,1424
BO0624_4466,1102,1172,Smaltino su rame - Ritratto di donna - (Luigi XVI).,1172. Smaltino su rame - Ritratto di donna - (Luigi XVI).,1426
BO0624_4466,1103,1173,"Scatola, senza coperchio, di rame smaltato - (Epoca Luigi XV).","1173. Scatola, senza coperchio, di rame smaltato - (Epoca Luigi XV).",1428
BO0624_4466,1104,1174,Scatola rettangolare in avorio - Nel coperchio Venere e Satiri.,"1174. Scatola rettangolare in avorio - Nel coperchio Venere e Satiri.

(Epoca Luigi XV).",1430
BO0624_4466,1105,1175,Ventaglio dipinto sopra seta bianca.,1175. Ventaglio dipinto sopra seta bianca.,1434
BO0624_4466,1106,1176,Smalto sopra rame - Ritratto di donna (Epoca Luigi XV).,1176. Smalto sopra rame - Ritratto di donna (Epoca Luigi XV).,1436
BO0624_4466,1107,1177,Anello smaltato bleu.,1177. Anello smaltato bleu.,1438
BO0624_4466,1108,1178,Un bracciale con stras montati in argento.,1178. Un bracciale con stras montati in argento.,1440
BO0624_4466,1109,1179,Châtelaine con fregi e stras.,1179. Châtelaine con fregi e stras.,1442
BO0624_4466,1110,1180,Figurina smaltata sopra rame montata a spillo (Luigi XVI).,1180. Figurina smaltata sopra rame montata a spillo (Luigi XVI).,1444
BO0624_4466,1111,1181,Catenina da orologio in rame smaltata.,1181. Catenina da orologio in rame smaltata.,1446
BO0624_4466,1112,1182,Miniatura sopra avorio - Ritratto di Ferdinando I Borbone.,1182. Miniatura sopra avorio - Ritratto di Ferdinando I Borbone.,1448
BO0624_4466,1113,1183,Miniatura sopra avorio - Amorini (Epoca Luigi XVI).,1183. Miniatura sopra avorio - Amorini (Epoca Luigi XVI).,1450
BO0624_4466,1114,1184,Scatola di avorio montata in argento.,1184. Scatola di avorio montata in argento.,1452
BO0624_4466,1115,1185,Scatola di osso nero con figure cinesi.,1185. Scatola di osso nero con figure cinesi.,1454
BO0624_4466,1116,1186,Piccolo odorino in porcellana colorata e dorata.,1186. Piccolo odorino in porcellana colorata e dorata.,1456
BO0624_4466,1117,1187,Scatola con ventiquattro bottoni grandi e sedici piccoli di stras.,1187. Scatola con ventiquattro bottoni grandi e sedici piccoli di stras.,1458
BO0624_4466,1118,1188,Spillo in stras montati in oro.,1188. Spillo in stras montati in oro.,1460
BO0624_4466,1119,1189,Grande spillo di stras montati in argento.,1189. Grande spillo di stras montati in argento.,1462
BO0624_4466,1120,1190,La Venere di Torvaldsen - Fondo di seatola in Vernis-Martin.,1190. La Venere di Torvaldsen - Fondo di seatola in Vernis-Martin.,1464
BO0624_4466,1121,1191,Ciondolo con miniatura in cornice di stras.,1191. Ciondolo con miniatura in cornice di stras.,1466
BO0624_4466,1122,1192,Miniatura sopra avorio con cornicetta in gergoni - Maria Carolina Borbone.,1192. Miniatura sopra avorio con cornicetta in gergoni - Maria Carolina Borbone.,1468
BO0624_4466,1123,1193,Odorini in porcellana colorata.,1193. Odorini in porcellana colorata.,1470
BO0624_4466,1124,1194,Spillo per uomo in stras montati in argento.,1194. Spillo per uomo in stras montati in argento.,1472
BO0624_4466,1125,1195,Crocetta in cristallo di rocca del XVI secolo.,1195. Crocetta in cristallo di rocca del XVI secolo.,1474
BO0624_4466,1126,1196,"Orologio di argento con soneria a ripetizione e doppia cassa, con ornati incisi e traforati, diam. m. 0.10 (Epoca Luigi XIV).","1196. Orologio di argento con soneria a ripetizione e doppia cassa, con ornati incisi e traforati, diam. m. 0.10 (Epoca Luigi XIV).",1476
BO0624_4466,1127,1197,Paio di orecchini in stras montati in argento.,1197. Paio di orecchini in stras montati in argento.,1478
BO0624_4466,1128,1198,Due piccole fibbie di stras montati in argento.,1198. Due piccole fibbie di stras montati in argento.,1480
BO0624_4466,1129,1199,Piccole fibbie ovali con stras montati in argento.,1199. Piccole fibbie ovali con stras montati in argento.,1482
BO0624_4466,1130,1200,Numero sei smaltini su rame Figurine diverse.,1200. Numero sei smaltini su rame Figurine diverse.,1484
BO0624_4466,1131,1201,Smaltino su rame - Ritratto di donna.,1201. Smaltino su rame - Ritratto di donna.,1486
BO0624_4466,1132,1202,Spillo con fregi in stras montati in argento dorato.,1202. Spillo con fregi in stras montati in argento dorato.,1488
BO0624_4466,1133,1203,Due pala orecchini in corallo e oro.,1203. Due pala orecchini in corallo e oro.,1489
BO0624_4466,1134,1204,unque pezzeru al ambra montati in oro.,1204. unque pezzeru al ambra montati in oro.,1491
BO0624_4466,1135,120,o. lalo orecchini stras montati in oro.,120o. lalo orecchini stras montati in oro.,1493
BO0624_4466,1136,1206,Amuleto in argento.,1206. Amuleto in argento.,1495
BO0624_4466,1137,1207,Due manici per coltello di porcellana in colore (Sassonia).,1207. Due manici per coltello di porcellana in colore (Sassonia).,1497
BO0624_4466,1138,1208,Smaltino su rame — Soggetto campestre - Epoca Luigi XVI.,1208. Smaltino su rame — Soggetto campestre - Epoca Luigi XVI.,1499
BO0624_4466,1139,1209,Port aghi in Vernis Martin.,1209. Port aghi in Vernis Martin.,1501
BO0624_4466,1140,1210,Miniatura sopra avorio — Kitratto di uomo - in cornice di oro.,1210. Miniatura sopra avorio — Kitratto di uomo - in cornice di oro.,1503
BO0624_4466,1141,1211,"Sette miniature sopra avorio rappresentanti l' Arco di trionfo a benevento e accessori, con cornici in oro firmato I. buonadonna per il marchese Pedicini.","1211. Sette miniature sopra avorio rappresentanti l' Arco di trionfo a benevento e accessori, con cornici in oro firmato I. buonadonna per il marchese Pedicini.",1505
BO0624_4466,1142,1212,Miniatura sull'avorio,"1212. Miniatura sull'avorio

- Ritratto di donna (Direttorio).",1507
BO0624_4466,1143,1213,Porta sigari in ambra orientale montata in argento.,1213. Porta sigari in ambra orientale montata in argento.,1511
BO0624_4466,1144,1214,Scatola per ostie con soggetti religiosi in Vernis-Martin,1214. Scatola per ostie con soggetti religiosi in Vernis-Martin,1513
BO0624_4466,1145,1210,Minatura sopra avorio - Ritratto di Maria Antonietta di Fran- cia — con cornice al tartaruga.,1210. Minatura sopra avorio - Ritratto di Maria Antonietta di Fran- cia — con cornice al tartaruga.,1515
BO0624_4466,1146,1216,Miniatura sopra avorio - Figura di donna (Impero).,1216. Miniatura sopra avorio - Figura di donna (Impero).,1517
BO0624_4466,1147,1217,Minatura sopra avorio - Figura di Baccante Impero).,1217. Minatura sopra avorio - Figura di Baccante Impero).,1519
BO0624_4466,1148,121,o. Asticcio al avorio montato in argento.,121o. Asticcio al avorio montato in argento.,1521
BO0624_4466,1149,1219,Smaltino - Ritratto di donna — con cornice in tartaruga (Epoca Luigi XV).,1219. Smaltino - Ritratto di donna — con cornice in tartaruga (Epoca Luigi XV).,1523
BO0624_4466,1150,1220,Pre manchi di coltelo di vetro in colori.,1220. Pre manchi di coltelo di vetro in colori.,1525
BO0624_4466,1151,1221,Due pala di piccol orecchini in stras.,1221. Due pala di piccol orecchini in stras.,1527
BO0624_4466,1152,1222,Due fibbie di stras montati in argento.,1222. Due fibbie di stras montati in argento.,1529
BO0624_4466,1153,1223,Cubo di lapislazzul.,1223. Cubo di lapislazzul.,1531
BO0624_4466,1154,1224,Diadema con stras montati in argento.,1224. Diadema con stras montati in argento.,1533
BO0624_4466,1155,122,"o. Tabacchiera a forma di uccello, smalto veneziano.","122o. Tabacchiera a forma di uccello, smalto veneziano.",1535
BO0624_4466,1156,1226,Scatola di tartaruga intarsiata in argento e madreperia.,1226. Scatola di tartaruga intarsiata in argento e madreperia.,1537
BO0624_4466,1157,1221,Due bottoni di venturina e stras.,1221. Due bottoni di venturina e stras.,1539
BO0624_4466,1158,1228,Scatola con doppia apertura in porcellana decorata a paesagg.,"1228. Scatola con doppia apertura in porcellana decorata a paesagg.

(sassoma.",1541
BO0624_4466,1159,1229,Miniatura sopra avorio -- Ritratto di donna.,1229. Miniatura sopra avorio -- Ritratto di donna.,1545
BO0624_4466,1160,1030,Piccola miniatura sopra avorio - Ritratto di donna.,1030. Piccola miniatura sopra avorio - Ritratto di donna.,1547
BO0624_4466,1161,1231,Due piccole miniature sopra avorio - Figure di Amormi,1231. Due piccole miniature sopra avorio - Figure di Amormi,1549
BO0624_4466,1162,1282,Pergamena miniata rappresentante l'Aurora (Epoca Luigi XVI).,1282. Pergamena miniata rappresentante l'Aurora (Epoca Luigi XVI).,1551
BO0624_4466,1163,1233,Miniatura sopra avorio,"1233. Miniatura sopra avorio

Amorini con gabbia",1553
BO0624_4466,1164,1234,Spillo in stras montati in argento.,1234. Spillo in stras montati in argento.,1557
BO0624_4466,1165,1235,Spillo in oro con miniatura e cornice di stras.,1235. Spillo in oro con miniatura e cornice di stras.,1558
BO0624_4466,1166,1236,Cammeo montato in oro.,1236. Cammeo montato in oro.,1560
BO0624_4466,1167,1237,Croce in metallo inciso e dorato.,1237. Croce in metallo inciso e dorato.,1562
BO0624_4466,1168,1238,Cassa da orologio di rame dorato con smalto.,1238. Cassa da orologio di rame dorato con smalto.,1564
BO0624_4466,1169,1239,Paio di orecchini di stras montati in argento.,1239. Paio di orecchini di stras montati in argento.,1566
BO0624_4466,1170,1240,Due fibbie con opale e stras montati in argento dorato.,1240. Due fibbie con opale e stras montati in argento dorato.,1568
BO0624_4466,1171,1241,Pomo di bastone in porcellana colorata (Chantilly).,1241. Pomo di bastone in porcellana colorata (Chantilly).,1570
BO0624_4466,1172,1242,Sette piccoli smalti sopra rame (Epoca Luigi XV).,1242. Sette piccoli smalti sopra rame (Epoca Luigi XV).,1572
BO0624_4466,1173,1243,Montatura di ventaglio in argento dorato e smaltato (Lavoro veneziano).,1243. Montatura di ventaglio in argento dorato e smaltato (Lavoro veneziano).,1574
BO0624_4466,1174,1244,Ventaglio in pergamena miniata.,1244. Ventaglio in pergamena miniata.,1576
BO0624_4466,1175,1245,Miniatura sopra avorio - Ritratto di uomo e donna.,1245. Miniatura sopra avorio - Ritratto di uomo e donna.,1578
BO0624_4466,1176,1246,Scatola con dieci bottoni e due fibbie di stras in color bianco e bleu (Epoca Luigi XVI).,1246. Scatola con dieci bottoni e due fibbie di stras in color bianco e bleu (Epoca Luigi XVI).,1580
BO0624_4466,1177,1247,Scatola con ordegni da ingegnere in squama di serpe (galuchat) montata in argento.,1247. Scatola con ordegni da ingegnere in squama di serpe (galuchat) montata in argento.,1582
BO0624_4466,1178,1248,Cofanetto di agata montato in rame dorato.,1248. Cofanetto di agata montato in rame dorato.,1584
BO0624_4466,1179,1249,Spillo ovale con cornice di stras.,1249. Spillo ovale con cornice di stras.,1586
BO0624_4466,1180,1250,Spillo per donna di stras montati in oro..,1250. Spillo per donna di stras montati in oro..,1588
BO0624_4466,1181,1251,Laccio per occhiali in rame smaltato.,1251. Laccio per occhiali in rame smaltato.,1590
BO0624_4466,1182,1252,Orologetto di rame con smalto (Epoca Luigi XV).,1252. Orologetto di rame con smalto (Epoca Luigi XV).,1592
BO0624_4466,1183,1253,Una fibbia di stras montata in argento.,1253. Una fibbia di stras montata in argento.,1594
BO0624_4466,1184,1254,Miniatura sopra avorio - Ritratto.,1254. Miniatura sopra avorio - Ritratto.,1596
BO0624_4466,1185,1255,Miniatura sopra avorio rappresentante i figli di Carlo I d' Inghilterra.,1255. Miniatura sopra avorio rappresentante i figli di Carlo I d' Inghilterra.,1598
BO0624_4466,1186,1256,Due miniature sopra avorio - Principi di casa Borbone - in cornice d'argento dorato.,1256. Due miniature sopra avorio - Principi di casa Borbone - in cornice d'argento dorato.,1600
BO0624_4466,1187,1257,Miniatura sopra avorio - Venere e Amorini (Epoca Luigi XVI).,1257. Miniatura sopra avorio - Venere e Amorini (Epoca Luigi XVI).,1602
BO0624_4466,1188,1258,Ventaglio di pergamena miniata con manico dorato.,1258. Ventaglio di pergamena miniata con manico dorato.,1604
BO0624_4466,1189,1259,Tre pomi di bastoni di diverse epoche.,1259. Tre pomi di bastoni di diverse epoche.,1606
BO0624_4466,1190,1260,Anello in oro con stras montati in argento.,1260. Anello in oro con stras montati in argento.,1608
BO0624_4466,1191,1261,Occhiali con laccio in rame smaltato.,1261. Occhiali con laccio in rame smaltato.,1610
BO0624_4466,1192,1262,Due pezzi (montatura di pettine) in stras.,1262. Due pezzi (montatura di pettine) in stras.,1612
BO0624_4466,1193,1263,Miniatura a spillo in cornice di stras.,1263. Miniatura a spillo in cornice di stras.,1614
BO0624_4466,1194,1264,Scatola in osso dipinto - Imitazione Vernis-Martin.,1264. Scatola in osso dipinto - Imitazione Vernis-Martin.,1616
BO0624_4466,1195,1265,Scatola da tabacco in bosso scolpito - Giove e Leda.,1265. Scatola da tabacco in bosso scolpito - Giove e Leda.,1618
BO0624_4466,1196,1266,Miniatura sopra avorio in cornice - Ritratto di donna (Epoca,"1266. Miniatura sopra avorio in cornice - Ritratto di donna (Epoca

Luigi XVI).",1619
BO0624_4466,1197,1267,Lotto di tre cornicette di stras.,1267. Lotto di tre cornicette di stras.,1623
BO0624_4466,1198,1268,Ventaglio di avorio colorato.,1268. Ventaglio di avorio colorato.,1625
BO0624_4466,1199,1269,Manico di ventaglio avorio colorato.,1269. Manico di ventaglio avorio colorato.,1627
BO0624_4466,1200,1270,"Otto miniature sopra avorio raffiguranti ritratti, posti in cornice di rame sbalzato e dorato (Epoca Luigi XV).","1270. Otto miniature sopra avorio raffiguranti ritratti, posti in cornice di rame sbalzato e dorato (Epoca Luigi XV).",1629
BO0624_4466,1201,1271,"Pergamena miniata con soggetto riprodotto dal Bonito, firmata","1271. Pergamena miniata con soggetto riprodotto dal Bonito, firmata",1631
BO0624_4466,1202,1,Guglielmi.,1. Guglielmi.,1633
BO0624_4466,1203,1272,Piccola miniatura - Ritratto di uomo.,1272. Piccola miniatura - Ritratto di uomo.,1635
BO0624_4466,1204,1273,Anello in oro con stras.,1273. Anello in oro con stras.,1637
BO0624_4466,1205,1274,Ritratto di donna in Vernis-Martin (Epoca Luigi XV).,1274. Ritratto di donna in Vernis-Martin (Epoca Luigi XV).,1639
BO0624_4466,1206,1275,Spillo con smaltino e cornice di granate.,1275. Spillo con smaltino e cornice di granate.,1641
BO0624_4466,1207,1276,Piccola scatola di ferro geminato.,1276. Piccola scatola di ferro geminato.,1643
BO0624_4466,1208,1277,Scatola ovale in tartaruga ed avorio filettata in oro.,1277. Scatola ovale in tartaruga ed avorio filettata in oro.,1645
BO0624_4466,1209,1278,Due bottoni di stras montati in argento.,1278. Due bottoni di stras montati in argento.,1647
BO0624_4466,1210,1279,Ciondolo per suggello in rame dorato e stras.,1279. Ciondolo per suggello in rame dorato e stras.,1649
BO0624_4466,1211,1280,Coltello e forchetta con manichi in vetro di Murano.,1280. Coltello e forchetta con manichi in vetro di Murano.,1651
BO0624_4466,1212,1281,"Miniatura sopra avorio-Ritratto di donna con cornice di bron- zo dorato, firmata Albanese.","1281. Miniatura sopra avorio-Ritratto di donna con cornice di bron- zo dorato, firmata Albanese.",1653
BO0624_4466,1213,1282,Miniatura sopra avorio - Ritratto di uomo in costume (Direttorio).,1282. Miniatura sopra avorio - Ritratto di uomo in costume (Direttorio).,1655
BO0624_4466,1214,1283,Ventaglio con manico di madreperla.,1283. Ventaglio con manico di madreperla.,1657
BO0624_4466,1215,1284,Miniatura su l'avorio - Figura di donna (Epoca Inigi XVI).,1284. Miniatura su l'avorio - Figura di donna (Epoca Inigi XVI).,1659
BO0624_4466,1216,1285,"Astuccio, per signora, in squama di serpe (galuchat) con montatura d'argento.","1285. Astuccio, per signora, in squama di serpe (galuchat) con montatura d'argento.",1661
BO0624_4466,1217,1286,Scatola ovale in bosso con bellissimi intagli a rilievi.,1286. Scatola ovale in bosso con bellissimi intagli a rilievi.,1663
BO0624_4466,1218,1287,Scatola ovale in ferro traforato del XVII secolo.,1287. Scatola ovale in ferro traforato del XVII secolo.,1665
