catalogue_id,prev_num,current_num,title,excerpt,line_start
BO0624_4466,2965,2967,PHILIPPVS. III. HISPAN. ET. SICIL. REX. Busto del Re a d. coronato dalla Vittoria. R) FIDELITAS ecc. Aquila coronata. a. s. Mill. 50 Br.,2967. PHILIPPVS. III. HISPAN. ET. SICIL. REX. Busto del Re a d. coronato dalla Vittoria. R) FIDELITAS ecc. Aquila coronata. a. s. Mill. 50 Br....,4792
BO0624_4466,2969,4,coronati.,"| 4. Vaso a due manichi decorato con fregi azzurro sopra fondo bianco, alt. m. 0,25.                                                              | Moustiers     |...",9
BO0624_4466,4,2970,- Due stemmi Sormontati da corona PERMIXTI HEROES MDCCXXXVIII. R) SVRGAT GENS AVREA MVNDO. Scritto in tre linee entro un cartello. Mill. 40. Ar.,2970. - Due stemmi Sormontati da corona PERMIXTI HEROES MDCCXXXVIII. R) SVRGAT GENS AVREA MVNDO. Scritto in tre linee entro un cartello. Mill. 40. Ar....,4796
BO0624_4466,2971,2872,CAROLVS III HISPA REX. Busto a d. R) OB PRIMAM. REG. PROLEM ecc. MDCCLXXII. Mill. 24 Ar.,2872. GENOVA. Carlo Vl Re di Francia (1396-1406). PAтAоCHINA R Ar. CI...,4672
BO0624_4466,2872,2973,"FRANCISCUS. FERDINANDI IV. M. CLEMENTINA. LEOPOLDI. II F. Due busti a d. Nell'esergo SPES. ALTERA. REGNI. R) FELIX. FAUSTUMQVE SIT. Nel Campo Ara sormontata da un' aquila, a d. un genio colla face accesa; a. S. amore con arco e un fiordaliso, Bellona assisa preme col piede la face; altre deità mitologiche con fiori. In fondo il mare con navi; colombe ec. (D. PERCER). (Francesco I Re delle Due Sicilie. Matrimonio con Maria Clementina a Foggia 1797). Belliss. gr. 185 1/2 Mill. 71. Ar.","2973. FRANCISCUS. FERDINANDI IV. M. CLEMENTINA. LEOPOLDI. II F. Due busti a d. Nell'esergo SPES. ALTERA. REGNI. R) FELIX. FAUSTUMQVE SIT. Nel Campo Ara sormontata da un' aquila, a d. un genio colla fa...",4799
BO0624_4466,2974,10,all'esergo S. P. Q. P. 4) AB. AVSTRO. PROSPERITAS. ET FELICITAS 1720. Veduta del mare con nave e faro. (A.TRA.) Mill. 44. Ar.,"| 10. Vaso cilindrico decorato da un lato con fregi e testa di donna; dall'altro iscrizione col piccolo medaglione di Castelli. alt. m. 0,20.     |               | |                                   ...",15
BO0624_4466,10,2975,FERDINAN. IV. D. G. SICILIAR. ET. HIE. REX. Busto a d. R PER. MEZZO. DELLA. DIVINA. PROVVIDENZA con veduta del golfo di Napoli. (3 es.) Mill. 47. Br.,2975. FERDINAN. IV. D. G. SICILIAR. ET. HIE. REX. Busto a d. R PER. MEZZO. DELLA. DIVINA. PROVVIDENZA con veduta del golfo di Napoli. (3 es.) Mill. 47. Br....,4802
BO0624_4466,2976,2,coronata a d. R PIO IN HAEREDE SVPERSTES. La Religione e la Carità presso la tomba di Francesco di PaolA. (CATENACCI F). Mill. 58. Br.,| 2. Piatto decorato con stemma in colori.                                                                                                        | Pesaro        |...,7
BO0624_4466,2,2977,FERDINANDVS. II. ET. MARIA. THERESIA. AVSTRIACA. RENOVO. SANGVINIS NEXV. FIRMATA. Un ara con sopra due,2977. FERDINANDVS. II. ET. MARIA. THERESIA. AVSTRIACA. RENOVO. SANGVINIS NEXV. FIRMATA. Un ara con sopra due...,4805
BO0624_4466,2977,4,GNI. VTR. SIC. R. R. Due Busti a d. R VETERI. CONCORDIA. colombe; Imene che prende da Amore la face. 1837.,"| 4. Vaso a due manichi decorato con fregi azzurro sopra fondo bianco, alt. m. 0,25.                                                              | Moustiers     |...",9
BO0624_4466,5,2979,— T. allegorica dell' architettura R) CONCERT DV 13 JVIN M.LLE M. HEILBRON - SOCIETE. CENTRALE. DES. ARCHITECTES MDCCCVL. Mill. 39. Ar.,2979. — T. allegorica dell' architettura R) CONCERT DV 13 JVIN M.LLE M. HEILBRON - SOCIETE. CENTRALE. DES. ARCHITECTES MDCCCVL. Mill. 39. Ar....,4808
BO0624_4466,2981,9,"R, PRIMVS. ET. IRE. VIAM. Cavallo galoppante a s. Mill. 45. Br.","| 9. Vaso di forma cilindrica con iscrizione ed ornati in colori sopra fondo bleu, alt. m. 0,25.                                                  | Caltagirone   |...",14
BO0624_4466,9,2982,EQVES. IOA. LAVRENT. BERNINVS. ETATIS. SVE ANNO 76-1674,2982. EQVES. IOA. LAVRENT. BERNINVS. ETATIS. SVE ANNO 76-1674...,4812
BO0624_4466,2982,11,Busto a d. R SINGVLARIS. IN. SINGULIS. IN OMNIBVS VNICVS. Quattro figure rappresentanti le Arti. (P. CHERON).,"| 11. Vaso di forma sferica e collo lungo con fregi su fondo bleu e aran- cione, nel centro ritratto colla scritta - Carone. alt. m. 0,33.        | Casteldurante |...",17
BO0624_4466,11,2983,JAC. T. S. MARIAE ecc. CAR. DE. ANGELIS. Busto a d. R) IO.,2983. JAC. T. S. MARIAE ecc. CAR. DE. ANGELIS. Busto a d. R) IO....,4817
BO0624_4466,2983,2,PHIL. EQV. ET. PRIOR. S. STEPH ecc. Busto a s. Mill. 40. Br.,| 2. Piatto decorato con stemma in colori.                                                                                                        | Pesaro        |...,7
BO0624_4466,4,2985,IGNATIVS. II. BISCARIS. PRINCEPS. V. AET. ANN. XXXIIX. Busto del Principe a s. k) PVBLICAE. VTILITATI ecc. Catania 1762 — in ghirlanda. Mill. 86. Br.,2985. IGNATIVS. II. BISCARIS. PRINCEPS. V. AET. ANN. XXXIIX. Busto del Principe a s. k) PVBLICAE. VTILITATI ecc. Catania 1762 — in ghirlanda. Mill. 86. Br....,4821
BO0624_4466,2988,4,ET. SVPERAT. Pittore che copia un erma. Mill. 53. Br,"| 4. Vaso a due manichi decorato con fregi azzurro sopra fondo bianco, alt. m. 0,25.                                                              | Moustiers     |...",9
BO0624_4466,4,2989,MEDAGLIETTA RELIGIOSA DEL XVII SECOLO. - Il Salvatore a mensa circondato dagli apostoli. k La Vergine col divino pargoletto. Mill. 30. Ar.,2989. MEDAGLIETTA RELIGIOSA DEL XVII SECOLO. - Il Salvatore a mensa circondato dagli apostoli. k La Vergine col divino pargoletto. Mill. 30. Ar....,4826
BO0624_4466,2991,8,"grolla vedesi, su di un mucchio di paglia, il divino pargoletto; attorno la Vergine, S. Giuseppe ed un angelo. Al disopra della grotta i re magi ed i pastori che seguono la stella miracolosa. R Il battesimo di N. S. sulle rive del fiume Giordano. Presso il Salvatore due angioli che pregano; in lontananza una città.","| 8. Paio vasi di forma sferica decorati con fregi in colori, e meda- glioni.                                                                     | Caltagirone   |...",13
BO0624_4466,9,2992,"Lotto di sette medaglie del xvi secolo dubbie, di moduli varii Br","2992. Lotto di sette medaglie del xvi secolo dubbie, di moduli varii Br...",4831
BO0624_4466,2993,12,PICCOLOMINI. GLORIA. SENENSI. Stemma sormontato da tiara e chiavi decussate. Mill. 44. Ar.,| 12. Cavolo con foglia in majolica colorata di                                                                                                   | Abruzzo       |...,18
BO0624_4466,12,2994,ALEXANDER VIII OTTHOBONUS VENETUS PONT. MAX. Busto a s. R) PETRUS. CARD. OTTHOBONUS S. R. E. VICECANC ecc. 1700. Monumento funebre (2 es.) Mill. 63. Br.,2994. ALEXANDER VIII OTTHOBONUS VENETUS PONT. MAX. Busto a s. R) PETRUS. CARD. OTTHOBONUS S. R. E. VICECANC ecc. 1700. Monumento funebre (2 es.) Mill. 63. Br....,4834
BO0624_4466,3004,6,medaglie diverse. Br.,6. sopra tela - Frutta e uccelli - attribuito al de Caro....,936
BO0624_4466,6,3005,BENEDICTVS XIII - PETRVS. CYRON - IONNES MELI ecc.,3005. BENEDICTVS XIII - PETRVS. CYRON - IONNES MELI ecc....,4846
BO0624_4466,3005,8,Lotto di 12 medaglie diverse. Br.,"| 8. Paio vasi di forma sferica decorati con fregi in colori, e meda- glioni.                                                                     | Caltagirone   |...",13
BO0624_4466,8,3006,FRANCOIS Ier MARIE. ISABELLE. FRANCOIS DE PAULE Cte DE TRAPANI. Teste a s. R). Reunion de onze membre de la famille des Bourbon a Grenoble le 31 Oct 1829. Otto ritratti con iscrizioni. (Bane Ft De Puymanrin N. P). Belliss. Mill. 50. Ar.,3006. FRANCOIS Ier MARIE. ISABELLE. FRANCOIS DE PAULE Cte DE TRAPANI. Teste a s. R). Reunion de onze membre de la famille des Bourbon a Grenoble le 31 Oct 1829. Otto ritratti con iscrizioni. (Bane Ft ...,4848
BO0624_4466,3007,11,Mill. 50. Br.,"| 11. Vaso di forma sferica e collo lungo con fregi su fondo bleu e aran- cione, nel centro ritratto colla scritta - Carone. alt. m. 0,33.        | Casteldurante |...",17
BO0624_4466,11,3008,LVD. XV. REX. CHRISTIANISS. Busto a d. R) + CONVENTVS. CLERI. GALLICANI HABITVS. LVT. PARISIOR MDCCXLV.,3008. LVD. XV. REX. CHRISTIANISS. Busto a d. R) + CONVENTVS. CLERI. GALLICANI HABITVS. LVT. PARISIOR MDCCXLV....,4851
BO0624_4466,3008,13,Mill. 30. Ar.,"| 13. Vaso di forma cilindrica, decorato con figura saera,                                                                                        | Abruzzo       |...",19
BO0624_4466,13,3009,S. M. LOUIS. XVIII ORDONNE ecc. R) GALLIA - VICTRICE -,3009. S. M. LOUIS. XVIII ORDONNE ecc. R) GALLIA - VICTRICE -...,4853
BO0624_4466,3009,15,"AEGYPTUS ecc. La Francia e l'Egitto. (BARRE). Mill. 68, Br. dorato.","15. Vaso alndrico, decorato con ngura e paesaggio birm. urue) Abruzzo...",23
BO0624_4466,15,3010,LOUIS XVIII ROI DE FRANCE ET NAVARRE. T. a d. R). Né 1755. CHARTE CONSTITUTIONNELLE. 1814 ecc. (CAQUE. F.) Mill. 50. Br.,3010. LOUIS XVIII ROI DE FRANCE ET NAVARRE. T. a d. R). Né 1755. CHARTE CONSTITUTIONNELLE. 1814 ecc. (CAQUE. F.) Mill. 50. Br....,4855
BO0624_4466,3011,18,Sovrani. Mill. 18. Ar.,"18. Vaso con due manichi, decorato a nori, alt. m. 0.20. Marsigua...",26
BO0624_4466,18,3012,CHARLES X ROI DE FRANCE ET DE NAVARRE. T. a S. R) Né 1757. Succède 1824 ecc. (CHAQUE. F.). Mill· 50. Br.,3012. CHARLES X ROI DE FRANCE ET DE NAVARRE. T. a S. R) Né 1757. Succède 1824 ecc. (CHAQUE. F.). Mill· 50. Br....,4858
BO0624_81745,1460,2,"EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,8,1507,IO. LE RÉDEMPTEUR,1507.  IO. LE RÉDEMPTEUR  vu à mi-corps.  L'inscription qu'on voit dans le bas se croit postérieure: CHRISTUS VIVIFICAT SUAM FIGURAM. MDVII. MONTAGNE CELEBRIS MANUS VENUSTAT. DIE. III. MARGII.  Bois. ...,94
BO0624_81745,1507,1558,1623.,1558-1623....,121
BO0624_81745,1558,12,LE CHRIST DÉPOSÉ AU TOMBEAU.,"12. LE CHRIST DÉPOSÉ AU TOMBEAU.  Ce tableau est signé:  LEANDER. A. PONTE. BASS, "" EQUES. F.  Toile. Haut. 52 cent., larg. 31 cent.  ## Ecole Lombarde  ## INGONNUS  XVI Siècle....",123
BO0624_81745,12,3,DÉCAPITATION DE SAINT PAUL.,"3. LE DÉPART DES TROIS SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Les trois saints habillés en pélerins, ayant chacun un bâton, se donnent la main en signe de congé. Dans le paysage, à droite, on voit un ch...",39
BO0624_81745,5,16,SAINT JÉRÔME ET SAINT MARTIN.,"16. SAINT JÉRÔME ET SAINT MARTIN.  Toile peinte à la détrempe. Haut. 56 cent., larg. 78 cent....",150
BO0624_81745,18,9,PORTRAIT D'UN DUC DE MILAN.,9. doré....,682
BO0624_81745,9,20,DIX DEMI-FIGURES DE SAINTS.,"20. DIX DEMI-FIGURES DE SAINTS.  Bois, Haut. 14 cent., larg. 13. cent.  ## •CIVERCHIO  (ATTRIBUÉ À VINCENT)  XV Siècle....",172
BO0624_81745,30,3,I. PORTRAIT.,"3. LE DÉPART DES TROIS SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Les trois saints habillés en pélerins, ayant chacun un bâton, se donnent la main en signe de congé. Dans le paysage, à droite, on voit un ch...",39
BO0624_81745,3,1568,1625.,1568-1625....,275
BO0624_81745,1568,32,LE PORT DE CESAREA.,"32. LE PORT DE CESAREA.  Saint Paul est embarqué avec d'autres prisonniers pour être conduit à Rome. Sur le devant on voit une halle de poissons. Parmi les nombreuses figures qui ornent ce tableau, le...",277
BO0624_81745,34,1666,35. LA CHASSE AU CERF.,"1666.  35. LA CHASSE AU CERF.  Bois. Haut, 32 cent., larg. 40 cent....",302
BO0624_81745,1666,36,LA CHASSE À L'OURS.,"36. LA CHASSE À L'OURS.  Pendant au précédent.  Bois. Haut. 32 cent., larg. 40 cent....",308
BO0624_81745,38,1678,40. UNE FOIRE.,"1678.  40. UNE FOIRE.  Un charlatan entouré d'une foule de curieux. Tableau d'une très-riche composition, et un des meilleurs ouvrages de la manière italienne de ce peintre. A gauche on voit le monogr...",343
BO0624_81745,1678,1593,1663.,1593-1663....,355
BO0624_81745,1593,4,I. UN COMBAT.,"4. LE MARTYRE DES TROIS SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Les trois saints liés aux pieds et attachés ensemble sont traînés avec une corde par plusieurs hommes. Fond de paysage et à gauche une égli...",47
BO0624_81745,4,1581,1642.,1581-1642....,366
BO0624_81745,1581,42,L'ADORATION DU VEAU D'OR.,"42. L'ADORATION DU VEAU D'OR.  Dans un paysage, plusieurs figures dansent autour de l'idole, d'autres sont assises à une table; à gauche, un grand dignitaire sur un trône recevant de riches présents. ...",368
BO0624_81745,42,1657,1719.,1657-1719....,378
BO0624_81745,1657,43,UNE HALTE DE CAVALIERS.,"43. UNE HALTE DE CAVALIERS.  Sur la couverture d'un des chevaux on y voit le monogramme du peintre.  Toile. Haut. 45 cent., larg. s7 cent  ## CUYP  (ATTRIBUÉ À ALBERT)...",380
BO0624_81745,44,47,PAYsAGE,"47. PAYsAGE  avec des ruines et des figures. Tableau tres-fin. Bois. Haut. 20 cent., larg. 24 cent  ## MEEL  (JEAN)...",397
BO0624_81745,47,1599,45. PAYSAGE AVEC DES ANIMAUX.,"1599.  45. PAYSAGE AVEC DES ANIMAUX.  Au pied d'un rocher on voit des brebis et des bœufs au pâturage gardés par un berger et une bergère, plus loin, un paysan chargeant un cheval: et dans le fond, de...",405
BO0624_81745,1599,1619,46. LE REPOS EN EGYPTE.,"1619.  46. LE REPOS EN EGYPTE.  La Vierge avec l'Enfant sur ses genoux est assise sur un degré au pied d'un tombeau. Deux anges sont en adoration devant l'enfant Jésus, et un troisième est appuyé sur ...",417
BO0624_81745,1619,48,PAYSAGE.,"48. PAYSAGE.  Sur le fond, des collines avec un château: sur le devant, à gauche, un moine, et à droite, des arbres majestueux.  Cuivre, Haut, 21 cent., larg. 29 cent  ## BRIL  (ECOLE DE)...",428
BO0624_81745,49,1687,50. PaYsaGE,1687.  50. PaYsaGE  avec groupe de bergers et dans les airs un ange qui leur annonce la naissance de N. S. Sur le tronc d'un arbre on voit la signature du peintre: P. BOUT. AN. 1687.  plus remarquable...,448
BO0624_81745,1687,1556,1626.,1556-1626....,462
BO0624_81745,1556,5,I. PAYSAGE.,"5. SAINTE CATHERINE MARTYRE.  La sainte tient dans sa main droite un livre et la palme du martyre et appuie sa gauche sur une roue.  Bois. Haut. 60 cent., larg. 35 cent Planche N. IV....",54
